Income_mean,Income_last,Total Business Value_sum,Total Business Value_min,Total Business Value_max,Total Business Value_mean,Total Business Value_last,City_last,Education_Level_last,Joining Designation_last,Age_max,Grade_min,Grade_max,Grade_mean,Grade_last,Quarterly Rating_max,Gender_last,churn,rating_change,income_change,days_worked,current_month
46186.0,46186.0,850280.0,0.0,344360.0,170056.0,0.0,9,2.0,1.0,33.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,195,5
49664.0,49664.0,0.0,0.0,0.0,0.0,0.0,23,2.0,2.0,30.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,60,1
39216.0,39216.0,0.0,0.0,0.0,0.0,0.0,10,1.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,80,4
29685.0,29685.0,200000.0,0.0,200000.0,50000.0,0.0,17,0.0,1.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,91,2
13653.0,13653.0,2256960.0,0.0,867320.0,282120.0,0.0,1,0.0,1.0,30.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,350,8
36474.0,36474.0,5936640.0,0.0,1615190.0,539694.5454545454,0.0,10,1.0,1.0,23.0,1.0,1.0,1.0,1.0,4.0,1.0,1,0,0,377,11
54056.0,54056.0,7563910.0,50000.0,1445260.0,540279.2857142857,50000.0,23,2.0,1.0,34.0,2.0,2.0,2.0,2.0,4.0,0.0,1,0,0,622,2
21673.0,21673.0,5923040.0,0.0,2529340.0,846148.5714285715,1628040.0,18,0.0,1.0,33.6,1.0,1.0,1.0,1.0,4.0,1.0,0,1,0,185,12
54520.0,54520.0,1277510.0,0.0,642060.0,319377.5,0.0,6,2.0,1.0,41.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,658,4
32150.0,32150.0,2626230.0,0.0,662750.0,328278.75,377880.0,14,1.0,3.0,30.0,3.0,3.0,3.0,3.0,2.0,1.0,0,0,0,208,12
79801.0,79801.0,812040.0,0.0,812040.0,203010.0,812040.0,8,2.0,3.0,29.0,3.0,3.0,3.0,3.0,2.0,1.0,0,1,0,85,12
101494.0,101494.0,142560.0,0.0,142560.0,35640.0,0.0,4,2.0,3.0,29.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,80,3
53454.0,53454.0,0.0,0.0,0.0,0.0,0.0,22,0.0,3.0,42.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,1,12
57931.0,57931.0,0.0,0.0,0.0,0.0,0.0,29,1.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,110,3
104712.0,104712.0,20011620.0,0.0,4070390.0,833817.5,841310.0,15,1.0,2.0,35.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0,0,2390,12
49936.0,49936.0,1567300.0,0.0,838460.0,313460.0,0.0,12,1.0,1.0,32.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,160,5
18788.0,18788.0,0.0,0.0,0.0,0.0,0.0,24,0.0,2.0,35.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,92,3
35219.0,35219.0,2465510.0,0.0,1191120.0,493102.0,0.0,17,1.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,200,5
38624.0,38624.0,145450.0,0.0,145450.0,72725.0,0.0,15,0.0,2.0,43.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,126,2
51781.0,51781.0,1320320.0,0.0,500000.0,165040.0,0.0,28,0.0,2.0,35.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,327,8
48059.0,48059.0,210670.0,0.0,153370.0,42134.0,0.0,3,2.0,3.0,36.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,124,12
54358.0,54358.0,355360.0,0.0,250000.0,71072.0,0.0,28,2.0,1.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,106,5
130429.0,130429.0,300000.0,0.0,150000.0,75000.0,150000.0,28,1.0,3.0,31.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,91,10
95388.0,95388.0,0.0,0.0,0.0,0.0,0.0,20,0.0,4.0,44.0,4.0,4.0,4.0,4.0,1.0,0.0,1,0,0,609,6
139347.5,149403.0,54792310.0,-200000.0,11454170.0,2283012.9166666665,2940430.0,16,2.0,2.0,38.0,4.0,5.0,4.125,5.0,4.0,0.0,0,0,1,2699,12
66599.0,66599.0,4336590.0,0.0,968480.0,394235.45454545453,239880.0,12,2.0,2.0,27.0,2.0,2.0,2.0,2.0,3.0,0.0,0,0,0,305,12
105931.0,105931.0,1510890.0,0.0,1025880.0,215841.42857142858,0.0,8,1.0,3.0,27.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,208,7
86516.0,86516.0,240920.0,0.0,240920.0,48184.0,240920.0,11,0.0,3.0,35.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,124,12
63632.0,63632.0,1015390.0,0.0,507880.0,169231.66666666666,150470.0,26,1.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,0.0,0,0,0,145,12
34741.0,34741.0,3695100.0,0.0,1000010.0,410566.6666666667,1000010.0,6,2.0,1.0,29.0,1.0,1.0,1.0,1.0,3.0,0.0,0,0,0,221,12
110445.0,110445.0,960000.0,0.0,960000.0,192000.0,0.0,8,2.0,2.0,28.0,4.0,4.0,4.0,4.0,2.0,1.0,1,0,0,125,8
71776.0,71776.0,301150.0,0.0,301150.0,100383.33333333333,301150.0,11,1.0,3.0,34.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,51,12
57888.0,57888.0,0.0,0.0,0.0,0.0,0.0,10,2.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,32,9
18928.0,18928.0,942840.0,0.0,942840.0,157140.0,0.0,3,0.0,1.0,28.0,1.0,1.0,1.0,1.0,2.0,1.0,0,1,0,131,12
35584.0,35584.0,0.0,0.0,0.0,0.0,0.0,14,1.0,1.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,93,9
42953.0,42953.0,0.0,0.0,0.0,0.0,0.0,16,1.0,2.0,33.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,0,18,12
41298.0,41298.0,3210720.0,0.0,2373720.0,401340.0,0.0,12,1.0,3.0,34.0,3.0,3.0,3.0,3.0,2.0,1.0,1,0,0,210,7
112322.0,112322.0,0.0,0.0,0.0,0.0,0.0,20,1.0,4.0,34.0,4.0,4.0,4.0,4.0,1.0,0.0,1,0,0,239,7
64702.0,64702.0,106510.0,0.0,106510.0,26627.5,0.0,1,0.0,2.0,44.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,202,4
36116.0,36116.0,0.0,0.0,0.0,0.0,0.0,4,0.0,2.0,22.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,23,11
40926.0,40926.0,429430.0,0.0,201300.0,85886.0,0.0,13,0.0,2.0,35.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,117,5
105966.0,105966.0,4689800.0,-52000.0,1084760.0,521088.8888888889,410260.0,6,1.0,3.0,30.0,3.0,3.0,3.0,3.0,3.0,1.0,0,0,0,233,12
54903.0,54903.0,0.0,0.0,0.0,0.0,0.0,13,2.0,3.0,32.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,58,8
15327.0,15327.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,8,2
76548.0,76548.0,16118660.0,101650.0,1445380.0,671610.8333333334,659150.0,29,1.0,1.0,37.0,2.0,2.0,2.0,2.0,4.0,0.0,0,0,0,1507,12
97203.0,97203.0,0.0,0.0,0.0,0.0,0.0,21,1.0,3.0,27.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,90,10
40041.0,40041.0,186080.0,186080.0,186080.0,186080.0,186080.0,19,2.0,1.0,33.0,1.0,1.0,1.0,1.0,2.0,0.0,0,0,0,1,12
78143.0,78143.0,4173650.0,0.0,1548680.0,695608.3333333334,0.0,8,2.0,2.0,31.0,2.0,2.0,2.0,2.0,3.0,0.0,1,0,0,266,6
45969.0,45969.0,4618180.0,-14600.0,1499780.0,461818.0,-14600.0,3,1.0,2.0,29.0,2.0,2.0,2.0,2.0,3.0,1.0,1,0,0,279,9
42368.0,42368.0,100680.0,0.0,100680.0,25170.0,0.0,11,2.0,3.0,33.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,93,2
77011.0,77011.0,532480.0,0.0,360000.0,133120.0,360000.0,18,2.0,2.0,30.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,95,12
36967.0,36967.0,0.0,0.0,0.0,0.0,0.0,12,1.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,0,145,12
38546.0,38546.0,200000.0,0.0,200000.0,33333.333333333336,0.0,14,1.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,141,2
71072.0,71072.0,1555490.0,0.0,807550.0,311098.0,0.0,29,1.0,2.0,48.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,1442,5
31411.0,31411.0,1403820.0,0.0,1003620.0,280764.0,1003620.0,14,2.0,1.0,35.0,1.0,1.0,1.0,1.0,3.0,0.0,0,1,0,101,12
127380.0,127380.0,5474330.0,0.0,3753650.0,608258.8888888889,331570.0,3,2.0,2.0,37.0,4.0,4.0,4.0,4.0,2.0,1.0,1,0,0,1862,9
51840.0,51840.0,2457760.0,0.0,2107760.0,614440.0,0.0,23,0.0,2.0,29.0,2.0,2.0,2.0,2.0,3.0,0.0,0,1,0,95,12
40008.0,40008.0,6583320.0,0.0,1200590.0,365740.0,960050.0,14,1.0,1.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,0,1,0,502,12
55762.0,55762.0,1617190.0,0.0,1417190.0,323438.0,0.0,17,2.0,1.0,41.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,208,5
30083.0,30083.0,1500340.0,0.0,1111840.0,375085.0,0.0,20,0.0,1.0,23.0,1.0,1.0,1.0,1.0,3.0,1.0,1,0,0,94,10
62909.0,62909.0,860000.0,0.0,860000.0,143333.33333333334,0.0,1,2.0,2.0,28.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,152,4
13037.0,13037.0,0.0,0.0,0.0,0.0,0.0,18,0.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,59,12
22931.0,22931.0,2576870.0,100360.0,802590.0,286318.8888888889,194000.0,14,1.0,1.0,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,443,9
17186.0,17186.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,80,1
49509.0,49509.0,580610.0,0.0,340320.0,116122.0,120150.0,14,0.0,2.0,45.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,143,5
59241.0,59241.0,0.0,0.0,0.0,0.0,0.0,7,0.0,2.0,30.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,35,8
31831.0,31831.0,420720.0,0.0,213500.0,140240.0,0.0,23,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,439,3
123729.0,123729.0,34707890.0,50000.0,7509460.0,1446162.0833333333,1871570.0,14,2.0,2.0,47.0,4.0,4.0,4.0,4.0,3.0,0.0,0,0,0,1956,12
82632.0,82632.0,999000.0,0.0,999000.0,249750.0,0.0,16,2.0,3.0,32.0,3.0,3.0,3.0,3.0,2.0,1.0,1,1,0,96,11
57667.0,57667.0,308510.0,0.0,308510.0,61702.0,0.0,17,2.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,121,12
79461.0,79461.0,0.0,0.0,0.0,0.0,0.0,10,0.0,3.0,27.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,108,7
118215.0,118215.0,39090190.0,0.0,15059230.0,2171677.222222222,889510.0,25,1.0,4.0,43.0,4.0,4.0,4.0,4.0,4.0,0.0,0,0,0,507,12
76536.0,76536.0,5950210.0,0.0,2416920.0,743776.25,523390.0,1,2.0,3.0,33.0,3.0,3.0,3.0,3.0,4.0,0.0,0,0,0,215,12
31052.0,31052.0,3208020.0,0.0,1630000.0,356446.6666666667,533800.0,10,1.0,1.0,29.0,1.0,1.0,1.0,1.0,3.0,1.0,1,1,0,615,9
85450.0,85450.0,22269520.0,-120840.0,4427470.0,1012250.9090909091,184320.0,3,2.0,2.0,44.0,2.0,2.0,2.0,2.0,4.0,1.0,1,0,0,629,10
113807.0,113807.0,0.0,0.0,0.0,0.0,0.0,20,0.0,3.0,38.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,155,12
103494.0,103494.0,13697710.0,0.0,4990520.0,1245246.3636363635,0.0,11,2.0,1.0,29.0,3.0,3.0,3.0,3.0,4.0,0.0,1,0,0,1286,11
62931.0,62931.0,13234050.0,0.0,1409420.0,551418.75,571730.0,8,1.0,1.0,29.0,2.0,2.0,2.0,2.0,3.0,0.0,0,0,0,922,12
130781.0,130781.0,0.0,0.0,0.0,0.0,0.0,20,2.0,3.0,40.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,91,1
70677.0,70677.0,0.0,0.0,0.0,0.0,0.0,27,0.0,3.0,35.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,58,9
58323.0,58323.0,1473770.0,0.0,1121200.0,368442.5,0.0,4,2.0,1.0,31.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,316,4
97116.0,97116.0,517690.0,0.0,218420.0,103538.0,156890.0,19,0.0,3.0,39.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,102,3
135436.0,135436.0,0.0,0.0,0.0,0.0,0.0,13,1.0,5.0,31.0,5.0,5.0,5.0,5.0,1.0,0.0,1,0,0,302,6
110299.0,110299.0,7091010.0,0.0,2755120.0,644637.2727272727,2755120.0,18,2.0,3.0,32.0,3.0,3.0,3.0,3.0,4.0,0.0,0,1,0,300,12
31182.0,31182.0,0.0,0.0,0.0,0.0,0.0,18,0.0,1.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,12
83615.0,83615.0,1742320.0,0.0,1101200.0,348464.0,641120.0,5,1.0,3.0,34.0,3.0,3.0,3.0,3.0,3.0,0.0,0,1,0,103,12
69388.0,69388.0,36389370.0,233850.0,3299470.0,1516223.75,1143750.0,12,0.0,1.0,29.0,2.0,2.0,2.0,2.0,4.0,0.0,0,0,0,1037,12
81352.0,81352.0,3050100.0,-194410.0,1750000.0,254175.0,0.0,13,2.0,3.0,35.0,3.0,3.0,3.0,3.0,2.0,0.0,1,0,0,329,10
34780.0,34780.0,0.0,0.0,0.0,0.0,0.0,4,1.0,2.0,41.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,1,12
58312.875,63352.0,34913070.0,0.0,10524080.0,1454711.25,1252620.0,1,1.0,1.0,44.0,2.0,3.0,2.125,3.0,4.0,0.0,0,0,1,1118,12
67490.0,67490.0,23542730.0,95570.0,4710230.0,980947.0833333334,3318050.0,15,2.0,1.0,37.4,3.0,3.0,3.0,3.0,4.0,0.0,0,1,0,1681,12
101880.0,101880.0,5003700.0,0.0,1732820.0,714814.2857142857,616430.0,19,2.0,3.0,34.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0,0,187,12
37839.0,37839.0,1724200.0,0.0,797280.0,344840.0,0.0,9,1.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,170,5
42243.0,42243.0,11318750.0,122900.0,2110820.0,471614.5833333333,191440.0,17,1.0,1.0,33.0,1.0,1.0,1.0,1.0,4.0,0.0,0,0,0,859,12
36430.0,36430.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,80,12
19456.0,19456.0,211440.0,0.0,211440.0,42288.0,0.0,20,0.0,1.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,117,12
51497.0,51497.0,2330430.0,0.0,919570.0,258936.66666666666,0.0,18,1.0,1.0,30.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,966,9
44720.0,44720.0,1296780.0,0.0,492690.0,162097.5,0.0,22,2.0,2.0,39.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,195,12
40531.0,40531.0,0.0,0.0,0.0,0.0,0.0,28,0.0,2.0,33.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,59,11
19290.0,19290.0,228920.0,0.0,228920.0,76306.66666666667,0.0,2,0.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,161,3
13937.0,13937.0,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,12
88414.0,88414.0,5958340.0,0.0,1455350.0,397222.6666666667,0.0,22,2.0,3.0,35.0,3.0,3.0,3.0,3.0,3.0,1.0,0,0,0,405,12
110490.0,110490.0,1450000.0,0.0,950000.0,241666.66666666666,0.0,12,1.0,4.0,38.0,4.0,4.0,4.0,4.0,2.0,1.0,1,0,0,147,1
81944.0,81944.0,665120.0,0.0,306240.0,133024.0,0.0,15,2.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,211,5
24752.0,24752.0,388710.0,0.0,196240.0,77742.0,196240.0,19,0.0,3.0,40.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,115,12
41980.0,41980.0,0.0,0.0,0.0,0.0,0.0,8,1.0,2.0,26.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,28,6
108768.0,108768.0,382150.0,-1244820.0,661360.0,76430.0,0.0,20,0.0,1.0,30.0,3.0,3.0,3.0,3.0,2.0,1.0,1,1,0,682,5
46131.0,46131.0,1187640.0,0.0,430040.0,169662.85714285713,200460.0,3,1.0,1.0,37.0,1.0,1.0,1.0,1.0,2.0,0.0,0,1,0,173,12
84637.0,84637.0,0.0,0.0,0.0,0.0,0.0,13,1.0,3.0,34.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,87,12
73273.0,73273.0,0.0,0.0,0.0,0.0,0.0,10,0.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,120,5
43322.0,43322.0,1520540.0,-239410.0,1048330.0,190067.5,0.0,20,2.0,1.0,27.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,558,8
62042.0,62042.0,0.0,0.0,0.0,0.0,0.0,11,2.0,2.0,30.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,9,11
58943.0,58943.0,6576490.0,0.0,1147440.0,548040.8333333334,0.0,17,1.0,1.0,32.0,2.0,2.0,2.0,2.0,3.0,1.0,1,0,0,1102,12
50210.0,50210.0,0.0,0.0,0.0,0.0,0.0,20,0.0,3.0,31.0,3.0,3.0,3.0,3.0,1.0,1.0,0,0,0,4,12
105510.0,105510.0,0.0,0.0,0.0,0.0,0.0,22,0.0,3.0,27.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,17,12
56243.0,56243.0,2041340.0,0.0,572620.0,255167.5,193040.0,23,2.0,2.0,43.0,2.0,2.0,2.0,2.0,2.0,0.0,0,0,0,213,12
59656.0,59656.0,23441990.0,0.0,3064600.0,976749.5833333334,3064600.0,16,1.0,2.0,35.0,2.0,2.0,2.0,2.0,4.0,0.0,0,1,0,1143,12
44820.0,44820.0,0.0,0.0,0.0,0.0,0.0,29,0.0,2.0,29.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,45,12
25894.0,25894.0,0.0,0.0,0.0,0.0,0.0,8,1.0,3.0,36.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,34,2
57476.0,57476.0,488410.0,0.0,308360.0,97682.0,308360.0,4,1.0,3.0,29.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,99,9
63181.0,63181.0,4220370.0,0.0,2064350.0,468930.0,0.0,27,0.0,1.0,35.0,3.0,3.0,3.0,3.0,2.0,0.0,1,0,0,783,9
54288.0,54288.0,3721270.0,0.0,1133530.0,310105.8333333333,0.0,15,1.0,2.0,34.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,337,8
87182.0,87182.0,0.0,0.0,0.0,0.0,0.0,26,1.0,3.0,42.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,116,4
69449.0,69449.0,0.0,0.0,0.0,0.0,0.0,10,2.0,2.0,23.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,20,7
35024.0,35024.0,8862230.0,53300.0,1023550.0,369259.5833333333,358540.0,27,2.0,1.0,35.0,2.0,2.0,2.0,2.0,3.0,0.0,0,0,0,1681,12
22913.0,22913.0,0.0,0.0,0.0,0.0,0.0,5,2.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,11,12
18285.0,18285.0,386590.0,0.0,386590.0,128863.33333333333,0.0,26,1.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,92,3
123216.0,123216.0,34007130.0,0.0,12941160.0,1416963.75,1661550.0,8,1.0,1.0,47.0,4.0,4.0,4.0,4.0,4.0,1.0,0,0,0,1465,12
28308.0,28308.0,8598800.0,0.0,2155050.0,505811.76470588235,197280.0,8,1.0,1.0,31.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,0,492,12
85693.0,85693.0,3880190.0,0.0,1036370.0,352744.54545454547,0.0,2,0.0,1.0,39.0,3.0,3.0,3.0,3.0,2.0,1.0,1,0,0,893,11
87853.0,87853.0,8595450.0,0.0,4402980.0,955050.0,299100.0,26,1.0,1.0,24.0,1.0,1.0,1.0,1.0,4.0,1.0,1,0,0,221,12
107149.0,107149.0,0.0,0.0,0.0,0.0,0.0,11,1.0,3.0,36.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,31,12
18544.0,18544.0,1750310.0,0.0,960420.0,250044.2857142857,0.0,26,0.0,2.0,26.0,2.0,2.0,2.0,2.0,3.0,0.0,0,0,0,181,1
45071.0,45071.0,0.0,0.0,0.0,0.0,0.0,5,1.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,22,8
75986.0,75986.0,17467630.0,0.0,4356060.0,970423.8888888889,4356060.0,29,2.0,3.0,30.0,3.0,3.0,3.0,3.0,4.0,0.0,0,1,0,513,12
51600.0,51600.0,0.0,0.0,0.0,0.0,0.0,29,0.0,2.0,30.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,97,2
63587.0,63587.0,1818860.0,0.0,844890.0,259837.14285714287,0.0,8,1.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,176,12
70816.0,70816.0,1445280.0,0.0,500000.0,180660.0,0.0,22,2.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,217,7
38990.0,38990.0,1923530.0,0.0,539360.0,137395.0,0.0,9,1.0,2.0,31.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,385,7
23182.0,23182.0,0.0,0.0,0.0,0.0,0.0,23,2.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,58,6
82503.0,82503.0,712590.0,0.0,214500.0,79176.66666666667,0.0,23,2.0,3.0,41.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,225,8
42314.0,42314.0,3360700.0,0.0,1656220.0,480100.0,1656220.0,29,1.0,2.0,36.0,2.0,2.0,2.0,2.0,3.0,1.0,0,1,0,171,12
76195.0,76195.0,6521890.0,0.0,1432500.0,465849.28571428574,0.0,3,2.0,1.0,49.0,2.0,2.0,2.0,2.0,3.0,0.0,1,0,0,1515,2
100303.0,100303.0,0.0,0.0,0.0,0.0,0.0,17,2.0,3.0,41.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,26,5
54209.0,54209.0,2431500.0,-319460.0,1016040.0,405250.0,428800.0,26,1.0,2.0,31.0,2.0,2.0,2.0,2.0,3.0,0.0,0,0,0,138,12
75467.0,75467.0,2007550.0,-5483890.0,8099680.0,143396.42857142858,0.0,26,1.0,3.0,35.0,3.0,3.0,3.0,3.0,2.0,0.0,1,0,0,399,10
67885.66666666667,72265.0,36806180.0,0.0,5772230.0,1533590.8333333333,2043520.0,22,0.0,2.0,40.0,2.0,3.0,2.3333333333333335,3.0,4.0,1.0,0,0,0,736,12
40253.0,40253.0,5522460.0,100110.0,800000.0,324850.5882352941,200000.0,12,1.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,538,5
84961.0,84961.0,38028190.0,0.0,7211170.0,1584507.9166666667,2306750.0,4,0.0,2.0,36.0,3.0,3.0,3.0,3.0,4.0,1.0,0,0,0,1875,12
48639.0,48639.0,0.0,0.0,0.0,0.0,0.0,19,2.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,54,2
92670.0,92670.0,0.0,0.0,0.0,0.0,0.0,7,2.0,3.0,26.0,3.0,3.0,3.0,3.0,1.0,1.0,0,0,0,3,11
60252.0,60252.0,4315560.0,0.0,3103150.0,616508.5714285715,0.0,21,2.0,2.0,33.0,2.0,2.0,2.0,2.0,3.0,0.0,1,0,0,1496,7
50434.0,50434.0,5353970.0,0.0,1462620.0,535397.0,0.0,26,2.0,2.0,32.0,2.0,2.0,2.0,2.0,3.0,0.0,1,0,0,1424,10
29689.0,29689.0,1193450.0,0.0,791000.0,238690.0,0.0,24,2.0,1.0,33.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,265,5
34849.0,34849.0,0.0,0.0,0.0,0.0,0.0,27,0.0,2.0,37.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,126,1
30951.0,30951.0,456480.0,0.0,175320.0,91296.0,0.0,21,1.0,2.0,34.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,118,4
49614.0,49614.0,618510.0,0.0,262160.0,88358.57142857143,0.0,6,0.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,186,1
62810.0,62810.0,927300.0,0.0,442690.0,185460.0,303860.0,29,1.0,3.0,39.0,3.0,3.0,3.0,3.0,2.0,0.0,0,1,0,103,12
63080.0,63080.0,0.0,0.0,0.0,0.0,0.0,20,2.0,3.0,29.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,1,12
62232.0,62232.0,0.0,0.0,0.0,0.0,0.0,11,2.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,110,8
46600.0,46600.0,4081830.0,0.0,1474770.0,371075.45454545453,0.0,23,2.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,296,9
17676.0,17676.0,1542500.0,0.0,1342500.0,220357.14285714287,0.0,16,1.0,1.0,24.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,170,7
78647.0,78647.0,2567880.0,0.0,935050.0,366840.0,337250.0,8,0.0,3.0,40.0,3.0,3.0,3.0,3.0,3.0,1.0,0,0,0,183,12
81547.0,81547.0,0.0,0.0,0.0,0.0,0.0,25,1.0,3.0,32.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,52,12
49914.0,49914.0,0.0,0.0,0.0,0.0,0.0,15,1.0,3.0,33.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,110,9
45531.0,45531.0,153540.0,153540.0,153540.0,153540.0,153540.0,17,1.0,2.0,25.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,1,12
66017.0,66017.0,1005120.0,0.0,537360.0,201024.0,0.0,26,2.0,2.0,30.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,123,3
